Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [20 50] (2,)
training @ iter =  106000 , cost =  0.00801733508706
training @ iter =  106100 , cost =  0.0252422410995
training @ iter =  106200 , cost =  0.0256276614964
training @ iter =  106300 , cost =  0.00105597870424
training @ iter =  106400 , cost =  0.0178379043937
training @ iter =  106500 , cost =  0.0038276410196
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  106600 , cost =  0.00393886584789
training @ iter =  106700 , cost =  0.0128114484251
training @ iter =  106800 , cost =  0.0148001238704
training @ iter =  106900 , cost =  0.00163220101967
--> train minibatch error =  0.18
-->  8 4750 chunk_18_50000.pkl
training @ iter =  107000 , cost =  0.0022293436341
training @ iter =  107100 , cost =  0.00140805263072
training @ iter =  107200 , cost =  0.015730580315
training @ iter =  107300 , cost =  0.00274340901524
training @ iter =  107400 , cost =  0.0777197107673
--> train minibatch error =  0.24
-->  8 30350 chunk_18_50000.pkl
training @ iter =  107500 , cost =  0.120910517871
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  107600 , cost =  0.0107779689133
training @ iter =  107700 , cost =  0.0171411558986
training @ iter =  107800 , cost =  0.0110763357952
training @ iter =  107900 , cost =  0.047126121819
iter  107999  validation
epoch 5, iter 108000, validation error 0.929000 %
epoch 5, iter 108000, train minibatch error 2.000000 %
epoch 5, iter 108000, train buffer error 0.400000 %
training @ iter =  108000 , cost =  0.0516180247068
training @ iter =  108100 , cost =  0.0700139403343
training @ iter =  108200 , cost =  0.00626922119409
training @ iter =  108300 , cost =  0.032690435648
training @ iter =  108400 , cost =  0.013138669543
training @ iter =  108500 , cost =  0.00325289671309
training @ iter =  108600 , cost =  0.0145405400544
training @ iter =  108700 , cost =  0.0631422027946
training @ iter =  108800 , cost =  0.0157397110015
training @ iter =  108900 , cost =  0.211071550846
training @ iter =  109000 , cost =  0.00728726619855
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  109100 , cost =  0.0057760598138
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  109200 , cost =  0.00404686480761
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  109300 , cost =  0.0102287875488
training @ iter =  109400 , cost =  0.0591097846627
training @ iter =  109500 , cost =  0.0945715606213
training @ iter =  109600 , cost =  0.00117964390665
training @ iter =  109700 , cost =  0.0179193597287
training @ iter =  109800 , cost =  0.06906799227
training @ iter =  109900 , cost =  0.00194019824266
iter  109999  validation
epoch 5, iter 110000, validation error 0.919000 %
epoch 5, iter 110000, train minibatch error 2.000000 %
epoch 5, iter 110000, train buffer error 0.300000 %
training @ iter =  110000 , cost =  0.129912570119
training @ iter =  110100 , cost =  0.00332314660773
training @ iter =  110200 , cost =  0.000926270324271
training @ iter =  110300 , cost =  0.0602507740259
training @ iter =  110400 , cost =  0.00399499945343
--> train minibatch error =  0.12
-->  11 30150 chunk_21_50000.pkl
training @ iter =  110500 , cost =  0.00854461360723
training @ iter =  110600 , cost =  0.0119579676539
training @ iter =  110700 , cost =  0.00902309641242
--> train minibatch error =  0.12
-->  11 41250 chunk_21_50000.pkl
--> train minibatch error =  0.12
-->  11 41300 chunk_21_50000.pkl
training @ iter =  110800 , cost =  0.0280180647969
training @ iter =  110900 , cost =  0.0375740230083
training @ iter =  111000 , cost =  0.0742118582129
training @ iter =  111100 , cost =  0.0592035576701
training @ iter =  111200 , cost =  0.00631937384605
training @ iter =  111300 , cost =  0.0173561107367
training @ iter =  111400 , cost =  0.198621675372
--> train minibatch error =  0.14
-->  12 29250 chunk_22_50000.pkl
training @ iter =  111500 , cost =  0.00196537096053
training @ iter =  111600 , cost =  0.00262854248285
training @ iter =  111700 , cost =  0.000578723906074
training @ iter =  111800 , cost =  0.00968789029866
training @ iter =  111900 , cost =  0.0653756707907
iter  111999  validation
epoch 5, iter 112000, validation error 0.941000 %
epoch 5, iter 112000, train minibatch error 0.000000 %
epoch 5, iter 112000, train buffer error 1.100000 %
training @ iter =  112000 , cost =  0.0211565326899
--> train minibatch error =  0.12
-->  13 9800 chunk_23_50000.pkl
training @ iter =  112100 , cost =  0.0185715928674
training @ iter =  112200 , cost =  0.000884268432856
training @ iter =  112300 , cost =  0.0346649847925
training @ iter =  112400 , cost =  0.00821425393224
training @ iter =  112500 , cost =  0.00236807879992
training @ iter =  112600 , cost =  0.00120942201465
training @ iter =  112700 , cost =  0.00542930699885
training @ iter =  112800 , cost =  0.0293796882033
training @ iter =  112900 , cost =  0.0174314621836
training @ iter =  113000 , cost =  0.0118389977142
training @ iter =  113100 , cost =  0.15514729917
training @ iter =  113200 , cost =  0.00161898101214
training @ iter =  113300 , cost =  0.0136656574905
training @ iter =  113400 , cost =  0.000830843229778
training @ iter =  113500 , cost =  0.0213070269674
training @ iter =  113600 , cost =  0.00883227586746
training @ iter =  113700 , cost =  0.00302780536003
training @ iter =  113800 , cost =  0.08277310431
training @ iter =  113900 , cost =  0.00372723699547
iter  113999  validation
epoch 5, iter 114000, validation error 0.910000 %
epoch 5, iter 114000, train minibatch error 2.000000 %
epoch 5, iter 114000, train buffer error 0.800000 %
training @ iter =  114000 , cost =  0.00289009325206
training @ iter =  114100 , cost =  0.000646858417895
training @ iter =  114200 , cost =  0.0124112879857
training @ iter =  114300 , cost =  0.00119327253196
training @ iter =  114400 , cost =  0.00300035183318
training @ iter =  114500 , cost =  0.0526868626475
training @ iter =  114600 , cost =  0.00328564015217
training @ iter =  114700 , cost =  0.00812470912933
training @ iter =  114800 , cost =  0.0259714014828
training @ iter =  114900 , cost =  0.0496845394373
training @ iter =  115000 , cost =  0.134770125151
training @ iter =  115100 , cost =  0.0183816794306
training @ iter =  115200 , cost =  0.0054824934341
training @ iter =  115300 , cost =  0.00247369683348
training @ iter =  115400 , cost =  0.0179167427123
training @ iter =  115500 , cost =  0.0240870472044
training @ iter =  115600 , cost =  0.00558337708935
training @ iter =  115700 , cost =  0.0253752544522
training @ iter =  115800 , cost =  0.00554027361795
--> train minibatch error =  0.18
-->  16 49400 chunk_26_50000.pkl
training @ iter =  115900 , cost =  0.0114893009886
iter  115999  validation
epoch 5, iter 116000, validation error 0.927000 %
epoch 5, iter 116000, train minibatch error 0.000000 %
epoch 5, iter 116000, train buffer error 0.900000 %
training @ iter =  116000 , cost =  0.0018200231716
training @ iter =  116100 , cost =  0.0110243083909
training @ iter =  116200 , cost =  0.14067491889
training @ iter =  116300 , cost =  0.00481044314802
training @ iter =  116400 , cost =  0.0284154359251
training @ iter =  116500 , cost =  0.10507401824
training @ iter =  116600 , cost =  0.0593671798706
training @ iter =  116700 , cost =  0.138638705015
training @ iter =  116800 , cost =  0.0480250418186
training @ iter =  116900 , cost =  0.00821704696864
training @ iter =  117000 , cost =  0.0127564845607
training @ iter =  117100 , cost =  0.00375860324129
training @ iter =  117200 , cost =  0.000585293979384
training @ iter =  117300 , cost =  0.00058694841573
training @ iter =  117400 , cost =  0.107244387269
training @ iter =  117500 , cost =  0.000380357174436
training @ iter =  117600 , cost =  0.0244555361569
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  117700 , cost =  0.0469550602138
training @ iter =  117800 , cost =  0.00283008930273
training @ iter =  117900 , cost =  0.0882771983743
iter  117999  validation
epoch 5, iter 118000, validation error 0.972000 %
epoch 5, iter 118000, train minibatch error 0.000000 %
epoch 5, iter 118000, train buffer error 0.700000 %
training @ iter =  118000 , cost =  0.0181453004479
training @ iter =  118100 , cost =  0.038517113775
training @ iter =  118200 , cost =  0.0142147876322
training @ iter =  118300 , cost =  0.0215485468507
training @ iter =  118400 , cost =  0.00110528001096
training @ iter =  118500 , cost =  0.00245767808519
training @ iter =  118600 , cost =  0.0488297753036
training @ iter =  118700 , cost =  0.0988206267357
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  118800 , cost =  0.00772102829069
training @ iter =  118900 , cost =  0.00325947557576
training @ iter =  119000 , cost =  0.00552783953026
training @ iter =  119100 , cost =  0.0832176879048
training @ iter =  119200 , cost =  0.143732041121
training @ iter =  119300 , cost =  0.0959150865674
training @ iter =  119400 , cost =  0.0605845935643
training @ iter =  119500 , cost =  0.019783012569
training @ iter =  119600 , cost =  0.0593840070069
training @ iter =  119700 , cost =  0.0871140956879
training @ iter =  119800 , cost =  0.0911738947034
training @ iter =  119900 , cost =  0.00717344461009
iter  119999  validation
epoch 5, iter 120000, validation error 0.912000 %
epoch 5, iter 120000, train minibatch error 0.000000 %
epoch 5, iter 120000, train buffer error 0.500000 %
training @ iter =  120000 , cost =  0.0730249658227
training @ iter =  120100 , cost =  0.00735938362777
training @ iter =  120200 , cost =  0.00485613010824
training @ iter =  120300 , cost =  0.00667145382613
training @ iter =  120400 , cost =  0.0256543774158
training @ iter =  120500 , cost =  0.0197395607829
training @ iter =  120600 , cost =  0.0145208546892
training @ iter =  120700 , cost =  0.0044768396765
--> train minibatch error =  0.18
-->  22 7650 chunk_7_50000.pkl
training @ iter =  120800 , cost =  0.117966592312
training @ iter =  120900 , cost =  0.0148826586083
training @ iter =  121000 , cost =  0.0124842906371
training @ iter =  121100 , cost =  0.00457275519148
training @ iter =  121200 , cost =  0.00320946564898
training @ iter =  121300 , cost =  0.0174370333552
training @ iter =  121400 , cost =  0.0701297968626
training @ iter =  121500 , cost =  0.0170343201607
training @ iter =  121600 , cost =  0.0037563983351
training @ iter =  121700 , cost =  0.0905990600586
training @ iter =  121800 , cost =  0.0111388377845
training @ iter =  121900 , cost =  0.02275069803
iter  121999  validation
epoch 5, iter 122000, validation error 0.883000 %
epoch 5, iter 122000, train minibatch error 0.000000 %
epoch 5, iter 122000, train buffer error 0.500000 %
patience =  221999 0.99 243998
FPR, FNR =  0.00881316998415 0.00886682377197
training @ iter =  122000 , cost =  0.00567574938759
--> train minibatch error =  0.2
-->  23 21400 chunk_8_50000.pkl
training @ iter =  122100 , cost =  0.0344153530896
training @ iter =  122200 , cost =  0.00114414677955
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.14
-->  23 31900 chunk_8_50000.pkl
training @ iter =  122300 , cost =  0.262802839279
training @ iter =  122400 , cost =  0.00462067779154
training @ iter =  122500 , cost =  0.028788279742
training @ iter =  122600 , cost =  0.00573115237057
training @ iter =  122700 , cost =  0.000996172311716
training @ iter =  122800 , cost =  0.00147981906775
training @ iter =  122900 , cost =  0.164595738053
training @ iter =  123000 , cost =  0.0967421531677
training @ iter =  123100 , cost =  0.0207957737148
training @ iter =  123200 , cost =  0.139270871878
training @ iter =  123300 , cost =  0.00458179786801
--> train minibatch error =  0.22
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.2
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 35450 chunk_9_50000.pkl
training @ iter =  123400 , cost =  0.00390909053385
training @ iter =  123500 , cost =  0.00155829277355
training @ iter =  123600 , cost =  0.00363669334911
training @ iter =  123700 , cost =  0.0721782818437
training @ iter =  123800 , cost =  0.0157875530422
training @ iter =  123900 , cost =  0.00428394740447
iter  123999  validation
epoch 6, iter 124000, validation error 0.921000 %
epoch 6, iter 124000, train minibatch error 0.000000 %
epoch 6, iter 124000, train buffer error 0.900000 %
training @ iter =  124000 , cost =  0.00489588547498
training @ iter =  124100 , cost =  0.00273538101465
--> train minibatch error =  0.12
-->  0 29050 chunk_10_50000.pkl
training @ iter =  124200 , cost =  0.000345194537658
training @ iter =  124300 , cost =  0.000921537808608
training @ iter =  124400 , cost =  0.00331403617747
training @ iter =  124500 , cost =  0.000707362720277
training @ iter =  124600 , cost =  0.00817849580199
training @ iter =  124700 , cost =  0.0049593038857
--> train minibatch error =  0.22
-->  1 5400 chunk_11_50000.pkl
training @ iter =  124800 , cost =  0.0034008603543
training @ iter =  124900 , cost =  0.0282268095762
training @ iter =  125000 , cost =  0.0117500778288
training @ iter =  125100 , cost =  0.00398226967081
training @ iter =  125200 , cost =  0.00165652635042
training @ iter =  125300 , cost =  0.0353130474687
training @ iter =  125400 , cost =  0.0041671092622
training @ iter =  125500 , cost =  0.000832286197692
training @ iter =  125600 , cost =  0.028298670426
training @ iter =  125700 , cost =  0.00923294946551
training @ iter =  125800 , cost =  0.0527089610696
training @ iter =  125900 , cost =  0.00116248626728
iter  125999  validation
epoch 6, iter 126000, validation error 0.898000 %
epoch 6, iter 126000, train minibatch error 0.000000 %
epoch 6, iter 126000, train buffer error 1.000000 %
training @ iter =  126000 , cost =  0.00219809613191
training @ iter =  126100 , cost =  0.00643103290349
training @ iter =  126200 , cost =  0.00274992641062
training @ iter =  126300 , cost =  0.0173779837787
training @ iter =  126400 , cost =  0.0537927597761
training @ iter =  126500 , cost =  0.00117997918278
training @ iter =  126600 , cost =  0.0121288811788
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  126700 , cost =  0.00836020801216
