Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
training @ iter =  81400 , cost =  0.0114454599097
training @ iter =  81500 , cost =  0.119772002101
training @ iter =  81600 , cost =  0.00324225286022
training @ iter =  81700 , cost =  0.00271379225887
training @ iter =  81800 , cost =  0.0900920853019
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
--> train minibatch error =  0.12
-->  7 34400 chunk_17_50000.pkl
training @ iter =  81900 , cost =  0.049078322947
iter  81999  validation
epoch 4, iter 82000, validation loss 0.028924
epoch 4, iter 82000, validation error 0.932000 %
epoch 4, iter 82000, train minibatch error 2.000000 %
epoch 4, iter 82000, train buffer error 1.400000 %
training @ iter =  82000 , cost =  0.0343297235668
training @ iter =  82100 , cost =  0.0467735491693
training @ iter =  82200 , cost =  0.0102189294994
--> train minibatch error =  0.12
-->  8 4750 chunk_18_50000.pkl
training @ iter =  82300 , cost =  0.00158197095152
training @ iter =  82400 , cost =  0.00919936597347
training @ iter =  82500 , cost =  0.00405894732103
training @ iter =  82600 , cost =  0.0239999461919
training @ iter =  82700 , cost =  0.00711658131331
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.12
-->  8 30350 chunk_18_50000.pkl
--> train minibatch error =  0.4
-->  8 30400 chunk_18_50000.pkl
training @ iter =  82800 , cost =  0.000806537806056
--> train minibatch error =  0.16
-->  8 33600 chunk_18_50000.pkl
training @ iter =  82900 , cost =  0.00685339700431
training @ iter =  83000 , cost =  0.0139309419319
training @ iter =  83100 , cost =  0.199621766806
training @ iter =  83200 , cost =  0.00973341800272
training @ iter =  83300 , cost =  0.00282232393511
training @ iter =  83400 , cost =  0.0123515948653
training @ iter =  83500 , cost =  0.000889399496373
training @ iter =  83600 , cost =  0.00369441299699
training @ iter =  83700 , cost =  0.00505071645603
training @ iter =  83800 , cost =  0.0501579865813
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  83900 , cost =  0.0037989616394
iter  83999  validation
epoch 4, iter 84000, validation loss 0.025910
epoch 4, iter 84000, validation error 0.825000 %
epoch 4, iter 84000, train minibatch error 2.000000 %
epoch 4, iter 84000, train buffer error 0.600000 %
training @ iter =  84000 , cost =  0.0634846687317
training @ iter =  84100 , cost =  0.0147681869566
training @ iter =  84200 , cost =  0.0220188759267
training @ iter =  84300 , cost =  0.00410194508731
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
training @ iter =  84400 , cost =  0.00235286634415
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  84500 , cost =  0.0784355923533
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  84600 , cost =  0.00422869250178
training @ iter =  84700 , cost =  0.00425513321534
training @ iter =  84800 , cost =  0.0024574897252
training @ iter =  84900 , cost =  0.005766577553
training @ iter =  85000 , cost =  0.00393283367157
training @ iter =  85100 , cost =  0.00399708142504
training @ iter =  85200 , cost =  0.0697294846177
training @ iter =  85300 , cost =  0.0057285358198
training @ iter =  85400 , cost =  0.00121959054377
training @ iter =  85500 , cost =  0.0208192057908
training @ iter =  85600 , cost =  0.0869963467121
training @ iter =  85700 , cost =  0.0434856116772
training @ iter =  85800 , cost =  0.0052002472803
training @ iter =  85900 , cost =  0.032443664968
iter  85999  validation
epoch 4, iter 86000, validation loss 0.034703
epoch 4, iter 86000, validation error 1.042000 %
epoch 4, iter 86000, train minibatch error 0.000000 %
epoch 4, iter 86000, train buffer error 1.100000 %
training @ iter =  86000 , cost =  0.0105900000781
training @ iter =  86100 , cost =  0.00160479312763
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  86200 , cost =  0.0116368839517
training @ iter =  86300 , cost =  0.00240938505158
training @ iter =  86400 , cost =  0.0102161606774
training @ iter =  86500 , cost =  0.00177686393727
training @ iter =  86600 , cost =  0.00317450752482
training @ iter =  86700 , cost =  0.000535768514965
training @ iter =  86800 , cost =  0.145476087928
training @ iter =  86900 , cost =  0.0488991849124
training @ iter =  87000 , cost =  0.00183874054346
training @ iter =  87100 , cost =  0.00147417548578
training @ iter =  87200 , cost =  0.00906981807202
training @ iter =  87300 , cost =  0.00285066128708
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  87400 , cost =  0.000768546597101
training @ iter =  87500 , cost =  0.00065568916034
training @ iter =  87600 , cost =  0.0197736769915
training @ iter =  87700 , cost =  0.00425396068022
training @ iter =  87800 , cost =  0.0418643057346
training @ iter =  87900 , cost =  0.000641371356323
iter  87999  validation
epoch 4, iter 88000, validation loss 0.025003
epoch 4, iter 88000, validation error 0.765000 %
epoch 4, iter 88000, train minibatch error 0.000000 %
epoch 4, iter 88000, train buffer error 0.300000 %
training @ iter =  88000 , cost =  0.00607914663851
training @ iter =  88100 , cost =  0.00155925145373
training @ iter =  88200 , cost =  0.0415178984404
training @ iter =  88300 , cost =  0.0658866092563
training @ iter =  88400 , cost =  0.00138921965845
training @ iter =  88500 , cost =  0.00359537242912
training @ iter =  88600 , cost =  0.00120875483844
training @ iter =  88700 , cost =  0.0066400077194
training @ iter =  88800 , cost =  0.00194339186419
training @ iter =  88900 , cost =  0.0350768268108
training @ iter =  89000 , cost =  0.00196018139832
training @ iter =  89100 , cost =  0.00137316586915
training @ iter =  89200 , cost =  0.0102856513113
training @ iter =  89300 , cost =  0.0428147874773
training @ iter =  89400 , cost =  0.00624540634453
training @ iter =  89500 , cost =  0.00184241891839
training @ iter =  89600 , cost =  0.00157916988246
training @ iter =  89700 , cost =  0.00842908862978
training @ iter =  89800 , cost =  0.0155925527215
training @ iter =  89900 , cost =  0.0013983611716
iter  89999  validation
epoch 4, iter 90000, validation loss 0.025610
epoch 4, iter 90000, validation error 0.809000 %
epoch 4, iter 90000, train minibatch error 0.000000 %
epoch 4, iter 90000, train buffer error 0.900000 %
training @ iter =  90000 , cost =  0.0124648995697
training @ iter =  90100 , cost =  0.00975863914937
training @ iter =  90200 , cost =  0.026389490813
training @ iter =  90300 , cost =  0.002686802065
training @ iter =  90400 , cost =  0.00533472886309
training @ iter =  90500 , cost =  0.00757025228813
training @ iter =  90600 , cost =  0.0300356503576
training @ iter =  90700 , cost =  0.018865024671
training @ iter =  90800 , cost =  0.0253716614097
training @ iter =  90900 , cost =  0.100889705122
training @ iter =  91000 , cost =  0.0598696321249
training @ iter =  91100 , cost =  0.0355638824403
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  91200 , cost =  0.00268122018315
training @ iter =  91300 , cost =  0.00890198722482
training @ iter =  91400 , cost =  0.0149645535275
training @ iter =  91500 , cost =  0.00132565200329
training @ iter =  91600 , cost =  0.048136331141
training @ iter =  91700 , cost =  0.0204802900553
training @ iter =  91800 , cost =  0.0655430704355
training @ iter =  91900 , cost =  0.00240549747832
iter  91999  validation
epoch 4, iter 92000, validation loss 0.025519
epoch 4, iter 92000, validation error 0.776000 %
epoch 4, iter 92000, train minibatch error 4.000000 %
epoch 4, iter 92000, train buffer error 1.500000 %
training @ iter =  92000 , cost =  0.00274697784334
training @ iter =  92100 , cost =  0.0184491556138
training @ iter =  92200 , cost =  0.00401612743735
training @ iter =  92300 , cost =  0.00729927700013
training @ iter =  92400 , cost =  0.0412531532347
training @ iter =  92500 , cost =  0.187680333853
training @ iter =  92600 , cost =  0.0133133772761
training @ iter =  92700 , cost =  0.140238240361
training @ iter =  92800 , cost =  0.00451662950218
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  92900 , cost =  0.025656407699
training @ iter =  93000 , cost =  0.00146211741958
training @ iter =  93100 , cost =  0.056382779032
training @ iter =  93200 , cost =  0.000823216571007
training @ iter =  93300 , cost =  0.0103410407901
training @ iter =  93400 , cost =  0.00575600611046
training @ iter =  93500 , cost =  0.0522236824036
training @ iter =  93600 , cost =  0.00187091797125
training @ iter =  93700 , cost =  0.00152733409777
training @ iter =  93800 , cost =  0.0112840281799
training @ iter =  93900 , cost =  0.00363985379227
iter  93999  validation
epoch 4, iter 94000, validation loss 0.024772
epoch 4, iter 94000, validation error 0.760000 %
epoch 4, iter 94000, train minibatch error 2.000000 %
epoch 4, iter 94000, train buffer error 1.100000 %
training @ iter =  94000 , cost =  0.0313189774752
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.14
-->  20 5950 chunk_5_50000.pkl
training @ iter =  94100 , cost =  0.00388926081359
training @ iter =  94200 , cost =  0.0205566175282
training @ iter =  94300 , cost =  0.00399584928527
training @ iter =  94400 , cost =  0.0101576223969
training @ iter =  94500 , cost =  0.0107361711562
training @ iter =  94600 , cost =  0.0174202267081
training @ iter =  94700 , cost =  0.0622595921159
training @ iter =  94800 , cost =  0.00466928258538
training @ iter =  94900 , cost =  0.0994791314006
training @ iter =  95000 , cost =  0.0244758315384
training @ iter =  95100 , cost =  0.0278073977679
training @ iter =  95200 , cost =  0.0261607076973
training @ iter =  95300 , cost =  0.0531769432127
training @ iter =  95400 , cost =  0.0166773516685
training @ iter =  95500 , cost =  0.0536798723042
training @ iter =  95600 , cost =  0.00208474136889
training @ iter =  95700 , cost =  0.00257408083417
training @ iter =  95800 , cost =  0.00681031588465
training @ iter =  95900 , cost =  0.00282811024226
iter  95999  validation
epoch 4, iter 96000, validation loss 0.024031
epoch 4, iter 96000, validation error 0.777000 %
epoch 4, iter 96000, train minibatch error 0.000000 %
epoch 4, iter 96000, train buffer error 0.900000 %
training @ iter =  96000 , cost =  0.00363982119597
training @ iter =  96100 , cost =  0.0655149742961
training @ iter =  96200 , cost =  0.0333986654878
training @ iter =  96300 , cost =  0.00463533774018
training @ iter =  96400 , cost =  0.038513187319
training @ iter =  96500 , cost =  0.0334219709039
training @ iter =  96600 , cost =  0.00325329788029
training @ iter =  96700 , cost =  0.0031402760651
training @ iter =  96800 , cost =  0.000932666356675
training @ iter =  96900 , cost =  0.0341234244406
training @ iter =  97000 , cost =  0.0260748881847
training @ iter =  97100 , cost =  0.00224103126675
training @ iter =  97200 , cost =  0.00825614854693
training @ iter =  97300 , cost =  0.183585867286
--> train minibatch error =  0.12
-->  23 21400 chunk_8_50000.pkl
training @ iter =  97400 , cost =  0.00185971136671
training @ iter =  97500 , cost =  0.00735204853117
--> train minibatch error =  0.12
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.22
-->  23 32000 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 32050 chunk_8_50000.pkl
training @ iter =  97600 , cost =  0.0574398338795
training @ iter =  97700 , cost =  0.00198643584736
training @ iter =  97800 , cost =  0.0337657928467
training @ iter =  97900 , cost =  0.00687509588897
iter  97999  validation
epoch 4, iter 98000, validation loss 0.023974
epoch 4, iter 98000, validation error 0.750000 %
epoch 4, iter 98000, train minibatch error 2.000000 %
epoch 4, iter 98000, train buffer error 0.800000 %
training @ iter =  98000 , cost =  0.0189171656966
training @ iter =  98100 , cost =  0.0270939730108
training @ iter =  98200 , cost =  0.00796792283654
training @ iter =  98300 , cost =  0.0651623532176
training @ iter =  98400 , cost =  0.0620880015194
training @ iter =  98500 , cost =  0.00168138148729
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.46
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.44
-->  24 34850 chunk_9_50000.pkl
training @ iter =  98600 , cost =  0.00530902156606
training @ iter =  98700 , cost =  0.109239988029
training @ iter =  98800 , cost =  0.00370803917758
training @ iter =  98900 , cost =  0.00357904145494
training @ iter =  99000 , cost =  0.00718788616359
training @ iter =  99100 , cost =  0.0112152872607
training @ iter =  99200 , cost =  0.00929792318493
training @ iter =  99300 , cost =  0.00680844625458
training @ iter =  99400 , cost =  0.0114345466718
training @ iter =  99500 , cost =  0.00127241702285
training @ iter =  99600 , cost =  0.0890687555075
training @ iter =  99700 , cost =  0.00397127494216
training @ iter =  99800 , cost =  0.00784088578075
training @ iter =  99900 , cost =  0.00565438391641
Learning rate:  0.02
iter  99999  validation
epoch 5, iter 100000, validation loss 0.024390
epoch 5, iter 100000, validation error 0.767000 %
epoch 5, iter 100000, train minibatch error 6.000000 %
epoch 5, iter 100000, train buffer error 0.900000 %
training @ iter =  100000 , cost =  0.202476099133
training @ iter =  100100 , cost =  0.0474368296564
training @ iter =  100200 , cost =  0.0497210137546
training @ iter =  100300 , cost =  0.00376701913774
training @ iter =  100400 , cost =  0.0026257133577
training @ iter =  100500 , cost =  0.0216028094292
training @ iter =  100600 , cost =  0.145528808236
training @ iter =  100700 , cost =  0.00166618346702
training @ iter =  100800 , cost =  0.020284820348
training @ iter =  100900 , cost =  0.00299457553774
training @ iter =  101000 , cost =  0.0399922169745
--> train minibatch error =  0.14
-->  2 6500 chunk_12_50000.pkl
training @ iter =  101100 , cost =  0.00549047766253
training @ iter =  101200 , cost =  0.00282796076499
training @ iter =  101300 , cost =  0.114276133478
training @ iter =  101400 , cost =  0.00155990128405
training @ iter =  101500 , cost =  0.00807449966669
training @ iter =  101600 , cost =  0.00181689974852
training @ iter =  101700 , cost =  0.158258244395
training @ iter =  101800 , cost =  0.00104534963612
training @ iter =  101900 , cost =  0.00344967539422
iter  101999  validation
epoch 5, iter 102000, validation loss 0.023721
epoch 5, iter 102000, validation error 0.734000 %
epoch 5, iter 102000, train minibatch error 0.000000 %
epoch 5, iter 102000, train buffer error 0.500000 %
