Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [32 64 64 64] (4,)
iter  83999  validation
epoch 4, iter 84000, validation loss 0.023791
epoch 4, iter 84000, validation error 0.742000 %
epoch 4, iter 84000, train minibatch error 2.000000 %
epoch 4, iter 84000, train buffer error 0.500000 %
training @ iter =  84000 , cost =  0.0385613441467
training @ iter =  84100 , cost =  0.00246859900653
training @ iter =  84200 , cost =  0.00967680010945
training @ iter =  84300 , cost =  0.00141489645466
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  84400 , cost =  0.00168731668964
training @ iter =  84500 , cost =  0.0578185096383
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  84600 , cost =  0.00441086059436
training @ iter =  84700 , cost =  0.00259932572953
training @ iter =  84800 , cost =  0.00265701417811
training @ iter =  84900 , cost =  0.00333532341756
training @ iter =  85000 , cost =  0.00278592854738
training @ iter =  85100 , cost =  0.00329791614786
training @ iter =  85200 , cost =  0.0236690621823
training @ iter =  85300 , cost =  0.00690887868404
training @ iter =  85400 , cost =  0.00150935619604
training @ iter =  85500 , cost =  0.0110608125106
training @ iter =  85600 , cost =  0.0373559184372
training @ iter =  85700 , cost =  0.0174776986241
training @ iter =  85800 , cost =  0.00456271739677
training @ iter =  85900 , cost =  0.030145695433
iter  85999  validation
epoch 4, iter 86000, validation loss 0.041816
epoch 4, iter 86000, validation error 1.175000 %
epoch 4, iter 86000, train minibatch error 0.000000 %
epoch 4, iter 86000, train buffer error 1.200000 %
training @ iter =  86000 , cost =  0.0156221399084
training @ iter =  86100 , cost =  0.00257403519936
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  86200 , cost =  0.0285212155432
training @ iter =  86300 , cost =  0.00279268319719
training @ iter =  86400 , cost =  0.00187041249592
training @ iter =  86500 , cost =  0.00166116084438
training @ iter =  86600 , cost =  0.00350777991116
training @ iter =  86700 , cost =  0.000639230711386
training @ iter =  86800 , cost =  0.112775079906
training @ iter =  86900 , cost =  0.0742419585586
training @ iter =  87000 , cost =  0.00143082591239
training @ iter =  87100 , cost =  0.0013575265184
training @ iter =  87200 , cost =  0.00851631164551
training @ iter =  87300 , cost =  0.00156086264178
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  87400 , cost =  0.000921893632039
training @ iter =  87500 , cost =  0.000982980476692
training @ iter =  87600 , cost =  0.00990292523056
training @ iter =  87700 , cost =  0.0131461108103
training @ iter =  87800 , cost =  0.0334479175508
training @ iter =  87900 , cost =  0.000725556339603
iter  87999  validation
epoch 4, iter 88000, validation loss 0.022150
epoch 4, iter 88000, validation error 0.696000 %
epoch 4, iter 88000, train minibatch error 0.000000 %
epoch 4, iter 88000, train buffer error 0.300000 %
patience =  175998 0.99 175998
training @ iter =  88000 , cost =  0.00641519436613
training @ iter =  88100 , cost =  0.00109288969543
training @ iter =  88200 , cost =  0.00766372447833
training @ iter =  88300 , cost =  0.0806629434228
training @ iter =  88400 , cost =  0.00117803562898
training @ iter =  88500 , cost =  0.00173802440986
training @ iter =  88600 , cost =  0.00142628012691
training @ iter =  88700 , cost =  0.0348846614361
training @ iter =  88800 , cost =  0.00160307693295
--> train minibatch error =  0.14
-->  14 36450 chunk_24_50000.pkl
training @ iter =  88900 , cost =  0.0268085338175
training @ iter =  89000 , cost =  0.00162147555966
training @ iter =  89100 , cost =  0.00172205013223
training @ iter =  89200 , cost =  0.0273552369326
training @ iter =  89300 , cost =  0.0497395657003
training @ iter =  89400 , cost =  0.00466571748257
training @ iter =  89500 , cost =  0.00103810569271
training @ iter =  89600 , cost =  0.00111746462062
training @ iter =  89700 , cost =  0.00518419966102
training @ iter =  89800 , cost =  0.0363033972681
training @ iter =  89900 , cost =  0.00133396917954
iter  89999  validation
epoch 4, iter 90000, validation loss 0.023740
epoch 4, iter 90000, validation error 0.763000 %
epoch 4, iter 90000, train minibatch error 0.000000 %
epoch 4, iter 90000, train buffer error 0.900000 %
training @ iter =  90000 , cost =  0.0065669035539
training @ iter =  90100 , cost =  0.0151592614129
training @ iter =  90200 , cost =  0.0123548768461
training @ iter =  90300 , cost =  0.00231029116549
training @ iter =  90400 , cost =  0.00953636970371
training @ iter =  90500 , cost =  0.014805954881
training @ iter =  90600 , cost =  0.0478451363742
training @ iter =  90700 , cost =  0.0134261958301
training @ iter =  90800 , cost =  0.0682121291757
training @ iter =  90900 , cost =  0.0785390585661
training @ iter =  91000 , cost =  0.0430310480297
training @ iter =  91100 , cost =  0.00988743919879
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  91200 , cost =  0.00274795643054
training @ iter =  91300 , cost =  0.0169862061739
training @ iter =  91400 , cost =  0.00394763285294
training @ iter =  91500 , cost =  0.00157633365598
training @ iter =  91600 , cost =  0.0184794105589
training @ iter =  91700 , cost =  0.00731684453785
training @ iter =  91800 , cost =  0.0704552382231
training @ iter =  91900 , cost =  0.0019737938419
iter  91999  validation
epoch 4, iter 92000, validation loss 0.023239
epoch 4, iter 92000, validation error 0.730000 %
epoch 4, iter 92000, train minibatch error 2.000000 %
epoch 4, iter 92000, train buffer error 1.000000 %
training @ iter =  92000 , cost =  0.00347453122959
training @ iter =  92100 , cost =  0.0370781570673
training @ iter =  92200 , cost =  0.00230476330034
training @ iter =  92300 , cost =  0.0156477354467
training @ iter =  92400 , cost =  0.0445714443922
training @ iter =  92500 , cost =  0.23178525269
training @ iter =  92600 , cost =  0.00899770762771
training @ iter =  92700 , cost =  0.109961278737
training @ iter =  92800 , cost =  0.00811066385359
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  92900 , cost =  0.0260233525187
training @ iter =  93000 , cost =  0.00126826833002
training @ iter =  93100 , cost =  0.0891299322248
training @ iter =  93200 , cost =  0.0011664548656
training @ iter =  93300 , cost =  0.00292985280976
training @ iter =  93400 , cost =  0.00333175691776
training @ iter =  93500 , cost =  0.0260343104601
training @ iter =  93600 , cost =  0.002134737093
training @ iter =  93700 , cost =  0.00276352581568
training @ iter =  93800 , cost =  0.00235830596648
training @ iter =  93900 , cost =  0.00207019271329
iter  93999  validation
epoch 4, iter 94000, validation loss 0.022525
epoch 4, iter 94000, validation error 0.688000 %
epoch 4, iter 94000, train minibatch error 2.000000 %
epoch 4, iter 94000, train buffer error 0.700000 %
patience =  187998 0.99 187998
training @ iter =  94000 , cost =  0.0130836488679
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.12
-->  20 5950 chunk_5_50000.pkl
training @ iter =  94100 , cost =  0.00392881827429
training @ iter =  94200 , cost =  0.0166412163526
training @ iter =  94300 , cost =  0.00235426006839
training @ iter =  94400 , cost =  0.0193103346974
training @ iter =  94500 , cost =  0.00275054364465
training @ iter =  94600 , cost =  0.0411595776677
training @ iter =  94700 , cost =  0.0540726706386
training @ iter =  94800 , cost =  0.00693668657914
training @ iter =  94900 , cost =  0.0996373072267
training @ iter =  95000 , cost =  0.0492423549294
training @ iter =  95100 , cost =  0.0335613973439
training @ iter =  95200 , cost =  0.0174031071365
training @ iter =  95300 , cost =  0.0277169439942
training @ iter =  95400 , cost =  0.0201576594263
training @ iter =  95500 , cost =  0.0502852872014
training @ iter =  95600 , cost =  0.00230067130178
training @ iter =  95700 , cost =  0.00355658563785
training @ iter =  95800 , cost =  0.00843209773302
training @ iter =  95900 , cost =  0.00204204116017
iter  95999  validation
epoch 4, iter 96000, validation loss 0.022014
epoch 4, iter 96000, validation error 0.687000 %
epoch 4, iter 96000, train minibatch error 0.000000 %
epoch 4, iter 96000, train buffer error 0.700000 %
training @ iter =  96000 , cost =  0.0124389324337
training @ iter =  96100 , cost =  0.0774873569608
training @ iter =  96200 , cost =  0.013107678853
training @ iter =  96300 , cost =  0.00280711520463
training @ iter =  96400 , cost =  0.0474738404155
training @ iter =  96500 , cost =  0.0159888155758
training @ iter =  96600 , cost =  0.00534201553091
training @ iter =  96700 , cost =  0.00650739436969
training @ iter =  96800 , cost =  0.000962333811913
training @ iter =  96900 , cost =  0.0172878392041
training @ iter =  97000 , cost =  0.0114031983539
training @ iter =  97100 , cost =  0.00207622162998
training @ iter =  97200 , cost =  0.0103377429768
training @ iter =  97300 , cost =  0.157430291176
--> train minibatch error =  0.16
-->  23 21400 chunk_8_50000.pkl
training @ iter =  97400 , cost =  0.00194456905592
training @ iter =  97500 , cost =  0.0205349139869
--> train minibatch error =  0.12
-->  23 31900 chunk_8_50000.pkl
--> train minibatch error =  0.12
-->  23 32050 chunk_8_50000.pkl
training @ iter =  97600 , cost =  0.0324598178267
training @ iter =  97700 , cost =  0.00197471189313
--> train minibatch error =  0.12
-->  23 44900 chunk_8_50000.pkl
training @ iter =  97800 , cost =  0.0258558914065
training @ iter =  97900 , cost =  0.0219726581126
iter  97999  validation
epoch 4, iter 98000, validation loss 0.023000
epoch 4, iter 98000, validation error 0.719000 %
epoch 4, iter 98000, train minibatch error 2.000000 %
epoch 4, iter 98000, train buffer error 0.900000 %
training @ iter =  98000 , cost =  0.00687602814287
training @ iter =  98100 , cost =  0.0177349131554
training @ iter =  98200 , cost =  0.00772424926981
training @ iter =  98300 , cost =  0.07191388309
training @ iter =  98400 , cost =  0.0313717611134
training @ iter =  98500 , cost =  0.001476392732
--> train minibatch error =  0.24
-->  24 34700 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34750 chunk_9_50000.pkl
--> train minibatch error =  0.16
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34850 chunk_9_50000.pkl
--> train minibatch error =  0.12
-->  24 34900 chunk_9_50000.pkl
training @ iter =  98600 , cost =  0.00381339364685
training @ iter =  98700 , cost =  0.163665369153
training @ iter =  98800 , cost =  0.00387667724863
training @ iter =  98900 , cost =  0.0045982003212
training @ iter =  99000 , cost =  0.00614032521844
training @ iter =  99100 , cost =  0.0126071544364
training @ iter =  99200 , cost =  0.00312787806615
training @ iter =  99300 , cost =  0.00257523008622
training @ iter =  99400 , cost =  0.0161958746612
training @ iter =  99500 , cost =  0.00288883689791
training @ iter =  99600 , cost =  0.14106041193
training @ iter =  99700 , cost =  0.0155701981857
training @ iter =  99800 , cost =  0.00570565182716
training @ iter =  99900 , cost =  0.00340866390616
Learning rate:  0.025
iter  99999  validation
epoch 5, iter 100000, validation loss 0.023579
epoch 5, iter 100000, validation error 0.737000 %
epoch 5, iter 100000, train minibatch error 2.000000 %
epoch 5, iter 100000, train buffer error 0.600000 %
training @ iter =  100000 , cost =  0.198748320341
training @ iter =  100100 , cost =  0.0702000036836
training @ iter =  100200 , cost =  0.0146199809387
--> train minibatch error =  0.14
-->  1 16150 chunk_11_50000.pkl
training @ iter =  100300 , cost =  0.00378206232563
training @ iter =  100400 , cost =  0.00246069929563
training @ iter =  100500 , cost =  0.0062236553058
training @ iter =  100600 , cost =  0.139921233058
training @ iter =  100700 , cost =  0.00116853730287
training @ iter =  100800 , cost =  0.0159491822124
training @ iter =  100900 , cost =  0.00208617490716
training @ iter =  101000 , cost =  0.0365184061229
--> train minibatch error =  0.12
-->  2 6500 chunk_12_50000.pkl
training @ iter =  101100 , cost =  0.00624357583001
training @ iter =  101200 , cost =  0.00166050554253
training @ iter =  101300 , cost =  0.0833521783352
training @ iter =  101400 , cost =  0.00157910736743
training @ iter =  101500 , cost =  0.00309167290106
training @ iter =  101600 , cost =  0.00384586839937
training @ iter =  101700 , cost =  0.129705101252
--> train minibatch error =  0.12
-->  2 44550 chunk_12_50000.pkl
training @ iter =  101800 , cost =  0.00119167054072
training @ iter =  101900 , cost =  0.000939694640692
iter  101999  validation
epoch 5, iter 102000, validation loss 0.022298
epoch 5, iter 102000, validation error 0.696000 %
epoch 5, iter 102000, train minibatch error 0.000000 %
epoch 5, iter 102000, train buffer error 0.400000 %
training @ iter =  102000 , cost =  0.150072604418
training @ iter =  102100 , cost =  0.0264114756137
training @ iter =  102200 , cost =  0.156964108348
--> train minibatch error =  0.12
-->  3 18900 chunk_13_50000.pkl
training @ iter =  102300 , cost =  0.0770159587264
training @ iter =  102400 , cost =  0.135804444551
training @ iter =  102500 , cost =  0.000981863588095
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  102600 , cost =  0.00572023680434
training @ iter =  102700 , cost =  0.00334753305651
training @ iter =  102800 , cost =  0.000922576640733
training @ iter =  102900 , cost =  0.0096567440778
training @ iter =  103000 , cost =  0.0111058559269
training @ iter =  103100 , cost =  0.0635407865047
training @ iter =  103200 , cost =  0.0659352988005
training @ iter =  103300 , cost =  0.00247395411134
training @ iter =  103400 , cost =  0.0065103257075
training @ iter =  103500 , cost =  0.0813624411821
training @ iter =  103600 , cost =  0.0120958378538
training @ iter =  103700 , cost =  0.00586985703558
training @ iter =  103800 , cost =  0.0506324395537
--> train minibatch error =  0.12
-->  4 46200 chunk_14_50000.pkl
training @ iter =  103900 , cost =  0.00171444891021
iter  103999  validation
epoch 5, iter 104000, validation loss 0.021312
epoch 5, iter 104000, validation error 0.655000 %
epoch 5, iter 104000, train minibatch error 2.000000 %
epoch 5, iter 104000, train buffer error 0.500000 %
patience =  203999 0.99 207998
training @ iter =  104000 , cost =  0.023512467742
training @ iter =  104100 , cost =  0.00377273466438
training @ iter =  104200 , cost =  0.00149854586925
training @ iter =  104300 , cost =  0.00698636844754
