Couldn't import dot_parser, loading of dot files will not be possible.
nkerns =  [16 32 48 64] (4,)
-->  24 34800 chunk_9_50000.pkl
--> train minibatch error =  0.26
-->  24 34850 chunk_9_50000.pkl
training @ iter =  98600 , cost =  0.00727540953085
training @ iter =  98700 , cost =  0.165544643998
training @ iter =  98800 , cost =  0.00297297001816
training @ iter =  98900 , cost =  0.00230436841957
training @ iter =  99000 , cost =  0.00526775233448
training @ iter =  99100 , cost =  0.00593570061028
training @ iter =  99200 , cost =  0.00509244622663
training @ iter =  99300 , cost =  0.00526031386107
training @ iter =  99400 , cost =  0.0156759340316
training @ iter =  99500 , cost =  0.000814938102849
training @ iter =  99600 , cost =  0.0790986567736
training @ iter =  99700 , cost =  0.000788025266957
training @ iter =  99800 , cost =  0.00150826189201
training @ iter =  99900 , cost =  0.00569514743984
Learning rate:  0.025
iter  99999  validation
epoch 5, iter 100000, validation error 0.724000 %
epoch 5, iter 100000, train minibatch error 2.000000 %
epoch 5, iter 100000, train buffer error 0.800000 %
training @ iter =  100000 , cost =  0.101981848478
training @ iter =  100100 , cost =  0.0229740496725
training @ iter =  100200 , cost =  0.0230192709714
training @ iter =  100300 , cost =  0.00237751519307
training @ iter =  100400 , cost =  0.00324853602797
training @ iter =  100500 , cost =  0.012932214886
training @ iter =  100600 , cost =  0.139844954014
training @ iter =  100700 , cost =  0.000428812869359
training @ iter =  100800 , cost =  0.0442886725068
training @ iter =  100900 , cost =  0.00100216525607
training @ iter =  101000 , cost =  0.0389305055141
training @ iter =  101100 , cost =  0.00516277132556
training @ iter =  101200 , cost =  0.00490871071815
training @ iter =  101300 , cost =  0.107897788286
training @ iter =  101400 , cost =  0.00149210449308
training @ iter =  101500 , cost =  0.0271278172731
training @ iter =  101600 , cost =  0.00121672742534
training @ iter =  101700 , cost =  0.075074583292
training @ iter =  101800 , cost =  0.000343590974808
training @ iter =  101900 , cost =  0.000898227619473
iter  101999  validation
epoch 5, iter 102000, validation error 0.736000 %
epoch 5, iter 102000, train minibatch error 0.000000 %
epoch 5, iter 102000, train buffer error 0.200000 %
training @ iter =  102000 , cost =  0.159223988652
training @ iter =  102100 , cost =  0.00959249492735
training @ iter =  102200 , cost =  0.124004460871
--> train minibatch error =  0.12
-->  3 18900 chunk_13_50000.pkl
training @ iter =  102300 , cost =  0.00944296829402
training @ iter =  102400 , cost =  0.116251297295
training @ iter =  102500 , cost =  0.000341011793353
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
training @ iter =  102600 , cost =  0.00295798806474
training @ iter =  102700 , cost =  0.0101798772812
training @ iter =  102800 , cost =  0.000549523683731
training @ iter =  102900 , cost =  0.00604424113408
training @ iter =  103000 , cost =  0.00323141273111
training @ iter =  103100 , cost =  0.0261572021991
training @ iter =  103200 , cost =  0.0308024901897
training @ iter =  103300 , cost =  0.00372827704996
training @ iter =  103400 , cost =  0.00604005577043
training @ iter =  103500 , cost =  0.10503654182
training @ iter =  103600 , cost =  0.00469232304022
training @ iter =  103700 , cost =  0.0143258310854
training @ iter =  103800 , cost =  0.0318645425141
training @ iter =  103900 , cost =  0.00122910481878
iter  103999  validation
epoch 5, iter 104000, validation error 0.677000 %
epoch 5, iter 104000, train minibatch error 0.000000 %
epoch 5, iter 104000, train buffer error 0.600000 %
patience =  203999 0.99 207998
training @ iter =  104000 , cost =  0.00791287980974
training @ iter =  104100 , cost =  0.00342562911101
training @ iter =  104200 , cost =  0.00109179702122
training @ iter =  104300 , cost =  0.00385220907629
training @ iter =  104400 , cost =  0.0546299181879
training @ iter =  104500 , cost =  0.0963219106197
training @ iter =  104600 , cost =  0.00131656345911
training @ iter =  104700 , cost =  0.0070416633971
training @ iter =  104800 , cost =  0.0652643665671
training @ iter =  104900 , cost =  0.12833917141
training @ iter =  105000 , cost =  0.0269176103175
training @ iter =  105100 , cost =  0.045271102339
training @ iter =  105200 , cost =  0.0361051633954
training @ iter =  105300 , cost =  0.0042930431664
training @ iter =  105400 , cost =  0.0115994336084
training @ iter =  105500 , cost =  0.0339295193553
training @ iter =  105600 , cost =  0.00395052600652
training @ iter =  105700 , cost =  0.0190697032958
training @ iter =  105800 , cost =  0.000671357964166
training @ iter =  105900 , cost =  0.00135492754634
iter  105999  validation
epoch 5, iter 106000, validation error 0.680000 %
epoch 5, iter 106000, train minibatch error 2.000000 %
epoch 5, iter 106000, train buffer error 0.300000 %
training @ iter =  106000 , cost =  0.00118011713494
training @ iter =  106100 , cost =  0.0222578048706
training @ iter =  106200 , cost =  0.066783003509
training @ iter =  106300 , cost =  0.000178624730324
training @ iter =  106400 , cost =  0.00473649380729
training @ iter =  106500 , cost =  0.00375745561905
--> train minibatch error =  0.18
-->  7 33350 chunk_17_50000.pkl
training @ iter =  106600 , cost =  0.0029346733354
training @ iter =  106700 , cost =  0.00278767943382
training @ iter =  106800 , cost =  0.0110919363797
training @ iter =  106900 , cost =  0.00210336665623
training @ iter =  107000 , cost =  0.00300610577688
training @ iter =  107100 , cost =  0.00392012903467
training @ iter =  107200 , cost =  0.00663750758395
training @ iter =  107300 , cost =  0.000530788325705
training @ iter =  107400 , cost =  0.0357226394117
--> train minibatch error =  0.22
-->  8 30350 chunk_18_50000.pkl
training @ iter =  107500 , cost =  0.149352476001
--> train minibatch error =  0.14
-->  8 33600 chunk_18_50000.pkl
training @ iter =  107600 , cost =  0.0220354888588
training @ iter =  107700 , cost =  0.00429040193558
training @ iter =  107800 , cost =  0.00901453290135
training @ iter =  107900 , cost =  0.101223669946
iter  107999  validation
epoch 5, iter 108000, validation error 0.702000 %
epoch 5, iter 108000, train minibatch error 4.000000 %
epoch 5, iter 108000, train buffer error 0.500000 %
training @ iter =  108000 , cost =  0.0640883147717
training @ iter =  108100 , cost =  0.0122028458863
training @ iter =  108200 , cost =  0.00601058732718
training @ iter =  108300 , cost =  0.018275115639
training @ iter =  108400 , cost =  0.0149783464149
training @ iter =  108500 , cost =  0.000813808874227
training @ iter =  108600 , cost =  0.00423475867137
training @ iter =  108700 , cost =  0.0387715995312
training @ iter =  108800 , cost =  0.0018625324592
training @ iter =  108900 , cost =  0.102199181914
training @ iter =  109000 , cost =  0.0132658779621
--> train minibatch error =  0.18
-->  10 9100 chunk_20_50000.pkl
training @ iter =  109100 , cost =  0.00268226140179
training @ iter =  109200 , cost =  0.00201968103647
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  109300 , cost =  0.00490198051557
training @ iter =  109400 , cost =  0.0496909655631
training @ iter =  109500 , cost =  0.046496629715
training @ iter =  109600 , cost =  0.00121391366702
training @ iter =  109700 , cost =  0.0197583660483
training @ iter =  109800 , cost =  0.0422494858503
training @ iter =  109900 , cost =  0.000484980264446
iter  109999  validation
epoch 5, iter 110000, validation error 0.666000 %
epoch 5, iter 110000, train minibatch error 2.000000 %
epoch 5, iter 110000, train buffer error 0.200000 %
patience =  209999 0.99 219998
training @ iter =  110000 , cost =  0.0998448580503
training @ iter =  110100 , cost =  0.00191840890329
training @ iter =  110200 , cost =  0.00112373789307
training @ iter =  110300 , cost =  0.00627000909299
training @ iter =  110400 , cost =  0.000539857079275
training @ iter =  110500 , cost =  0.00747886346653
training @ iter =  110600 , cost =  0.00830799434334
training @ iter =  110700 , cost =  0.00451745372266
training @ iter =  110800 , cost =  0.0462725348771
training @ iter =  110900 , cost =  0.0326951034367
--> train minibatch error =  0.12
-->  12 750 chunk_22_50000.pkl
training @ iter =  111000 , cost =  0.00749748572707
training @ iter =  111100 , cost =  0.0655998587608
training @ iter =  111200 , cost =  0.000920751364902
training @ iter =  111300 , cost =  0.0101318396628
training @ iter =  111400 , cost =  0.189152643085
training @ iter =  111500 , cost =  0.0048043327406
training @ iter =  111600 , cost =  0.00174490455538
training @ iter =  111700 , cost =  0.00122929364443
training @ iter =  111800 , cost =  0.000929494621232
training @ iter =  111900 , cost =  0.000267060328042
iter  111999  validation
epoch 5, iter 112000, validation error 0.695000 %
epoch 5, iter 112000, train minibatch error 0.000000 %
epoch 5, iter 112000, train buffer error 0.700000 %
training @ iter =  112000 , cost =  0.0113753760234
--> train minibatch error =  0.14
-->  13 9800 chunk_23_50000.pkl
training @ iter =  112100 , cost =  0.0171627737582
training @ iter =  112200 , cost =  0.00158484338317
training @ iter =  112300 , cost =  0.018069865182
training @ iter =  112400 , cost =  0.00660572806373
training @ iter =  112500 , cost =  0.00241332803853
training @ iter =  112600 , cost =  0.000686142826453
training @ iter =  112700 , cost =  0.00341813242994
training @ iter =  112800 , cost =  0.00953749194741
training @ iter =  112900 , cost =  0.00912377424538
training @ iter =  113000 , cost =  0.00142981624231
training @ iter =  113100 , cost =  0.0812146440148
training @ iter =  113200 , cost =  0.000504335563164
training @ iter =  113300 , cost =  0.00504149962217
training @ iter =  113400 , cost =  0.000432698871009
training @ iter =  113500 , cost =  0.00638782279566
training @ iter =  113600 , cost =  0.00034228770528
training @ iter =  113700 , cost =  0.000292578333756
training @ iter =  113800 , cost =  0.067881911993
training @ iter =  113900 , cost =  0.00655876658857
iter  113999  validation
epoch 5, iter 114000, validation error 0.681000 %
epoch 5, iter 114000, train minibatch error 2.000000 %
epoch 5, iter 114000, train buffer error 0.500000 %
training @ iter =  114000 , cost =  0.00136074947659
training @ iter =  114100 , cost =  0.00104863906745
training @ iter =  114200 , cost =  0.00357284257188
training @ iter =  114300 , cost =  0.000352502043825
training @ iter =  114400 , cost =  0.00130602985155
training @ iter =  114500 , cost =  0.0390984490514
training @ iter =  114600 , cost =  0.00149975554086
training @ iter =  114700 , cost =  0.00533184409142
training @ iter =  114800 , cost =  0.019968252629
training @ iter =  114900 , cost =  0.0335511863232
training @ iter =  115000 , cost =  0.169084340334
training @ iter =  115100 , cost =  0.00595879135653
training @ iter =  115200 , cost =  0.00820782221854
training @ iter =  115300 , cost =  0.00223344541155
training @ iter =  115400 , cost =  0.00846420414746
training @ iter =  115500 , cost =  0.0210398249328
training @ iter =  115600 , cost =  0.00442330352962
training @ iter =  115700 , cost =  0.00650939811021
training @ iter =  115800 , cost =  0.0282584745437
--> train minibatch error =  0.14
-->  16 49400 chunk_26_50000.pkl
training @ iter =  115900 , cost =  0.0155827691779
iter  115999  validation
epoch 5, iter 116000, validation error 0.717000 %
epoch 5, iter 116000, train minibatch error 0.000000 %
epoch 5, iter 116000, train buffer error 0.200000 %
training @ iter =  116000 , cost =  0.000191939936485
training @ iter =  116100 , cost =  0.00437341816723
training @ iter =  116200 , cost =  0.124404810369
training @ iter =  116300 , cost =  0.000788880744949
training @ iter =  116400 , cost =  0.00329080643132
training @ iter =  116500 , cost =  0.00431881379336
training @ iter =  116600 , cost =  0.00980700273067
training @ iter =  116700 , cost =  0.0965076610446
training @ iter =  116800 , cost =  0.043508220464
training @ iter =  116900 , cost =  0.00568759068847
training @ iter =  117000 , cost =  0.00630097277462
training @ iter =  117100 , cost =  0.00862844567746
training @ iter =  117200 , cost =  0.000171335836058
training @ iter =  117300 , cost =  0.000445163517725
training @ iter =  117400 , cost =  0.0611941926181
training @ iter =  117500 , cost =  0.000276696577203
training @ iter =  117600 , cost =  0.0297968760133
ERROR:  /home/shared/Fields_12-2015/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  117700 , cost =  0.028290014714
training @ iter =  117800 , cost =  0.0066596781835
training @ iter =  117900 , cost =  0.0716731622815
iter  117999  validation
epoch 5, iter 118000, validation error 0.732000 %
epoch 5, iter 118000, train minibatch error 0.000000 %
epoch 5, iter 118000, train buffer error 0.400000 %
training @ iter =  118000 , cost =  0.0204441212118
training @ iter =  118100 , cost =  0.00391270825639
training @ iter =  118200 , cost =  0.00967684295028
training @ iter =  118300 , cost =  0.0105061484501
training @ iter =  118400 , cost =  0.00164557667449
training @ iter =  118500 , cost =  0.00176171422936
training @ iter =  118600 , cost =  0.0199528746307
training @ iter =  118700 , cost =  0.0899118706584
--> train minibatch error =  0.24
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  118800 , cost =  0.00546323368326
training @ iter =  118900 , cost =  0.00185081688687
training @ iter =  119000 , cost =  0.00391125772148
training @ iter =  119100 , cost =  0.0623095184565
training @ iter =  119200 , cost =  0.0830264538527
training @ iter =  119300 , cost =  0.0400632768869
training @ iter =  119400 , cost =  0.0874006450176
training @ iter =  119500 , cost =  0.00295421900228
training @ iter =  119600 , cost =  0.0120398616418
training @ iter =  119700 , cost =  0.053085450083
training @ iter =  119800 , cost =  0.0487900488079
training @ iter =  119900 , cost =  0.00844009686261
iter  119999  validation
epoch 5, iter 120000, validation error 0.734000 %
epoch 5, iter 120000, train minibatch error 0.000000 %
epoch 5, iter 120000, train buffer error 0.400000 %
training @ iter =  120000 , cost =  0.0177160426974
training @ iter =  120100 , cost =  0.00642046937719
training @ iter =  120200 , cost =  0.00117818894796
