nkerns =  [20 50] (2,)
-->  2 6600 chunk_12_50000.pkl
training @ iter =  51600 , cost =  0.101583696902
training @ iter =  51700 , cost =  0.0965694710612
training @ iter =  51800 , cost =  0.0308515671641
training @ iter =  51900 , cost =  0.00187585549429
iter  51999  validation
epoch 3, iter 52000, validation error 1.137000 %
epoch 3, iter 52000, train minibatch error 2.000000 %
epoch 3, iter 52000, train buffer error 1.200000 %
training @ iter =  52000 , cost =  0.0155450776219
training @ iter =  52100 , cost =  0.0156308300793
training @ iter =  52200 , cost =  0.0438951440156
training @ iter =  52300 , cost =  0.0163231641054
training @ iter =  52400 , cost =  0.0021848983597
training @ iter =  52500 , cost =  0.0113227246329
--> train minibatch error =  0.12
-->  3 3550 chunk_13_50000.pkl
training @ iter =  52600 , cost =  0.165399208665
training @ iter =  52700 , cost =  0.177542969584
training @ iter =  52800 , cost =  0.00651852414012
training @ iter =  52900 , cost =  0.0400027185678
--> train minibatch error =  0.14
-->  3 27500 chunk_13_50000.pkl
training @ iter =  53000 , cost =  0.0600066930056
training @ iter =  53100 , cost =  0.104938946664
--> train minibatch error =  0.14
-->  3 34000 chunk_13_50000.pkl
--> train minibatch error =  0.12
-->  3 34800 chunk_13_50000.pkl
training @ iter =  53200 , cost =  0.0570610873401
training @ iter =  53300 , cost =  0.119587495923
training @ iter =  53400 , cost =  0.0117694856599
training @ iter =  53500 , cost =  0.0157357677817
training @ iter =  53600 , cost =  0.095370657742
training @ iter =  53700 , cost =  0.014904409647
training @ iter =  53800 , cost =  0.00460060732439
training @ iter =  53900 , cost =  0.0459883548319
iter  53999  validation
epoch 3, iter 54000, validation error 1.133000 %
epoch 3, iter 54000, train minibatch error 4.000000 %
epoch 3, iter 54000, train buffer error 1.000000 %
training @ iter =  54000 , cost =  0.039144590497
training @ iter =  54100 , cost =  0.012681113556
--> train minibatch error =  0.16
-->  4 36550 chunk_14_50000.pkl
training @ iter =  54200 , cost =  0.0442061051726
training @ iter =  54300 , cost =  0.0073943817988
training @ iter =  54400 , cost =  0.00520556373522
training @ iter =  54500 , cost =  0.03655686602
training @ iter =  54600 , cost =  0.00276579987258
training @ iter =  54700 , cost =  0.0990467444062
training @ iter =  54800 , cost =  0.0948096960783
training @ iter =  54900 , cost =  0.0163026507944
training @ iter =  55000 , cost =  0.0140362884849
training @ iter =  55100 , cost =  0.0415835417807
training @ iter =  55200 , cost =  0.0947290882468
training @ iter =  55300 , cost =  0.0293997526169
training @ iter =  55400 , cost =  0.0113200666383
training @ iter =  55500 , cost =  0.0150087503716
training @ iter =  55600 , cost =  0.00395798496902
training @ iter =  55700 , cost =  0.00507341045886
training @ iter =  55800 , cost =  0.0843650698662
training @ iter =  55900 , cost =  0.00904574245214
iter  55999  validation
epoch 3, iter 56000, validation error 1.066000 %
epoch 3, iter 56000, train minibatch error 2.000000 %
epoch 3, iter 56000, train buffer error 0.700000 %
patience =  111998 0.99 111998
FPR, FNR =  0.0122281790525 0.00908815820515
training @ iter =  56000 , cost =  0.00672763586044
training @ iter =  56100 , cost =  0.0924146547914
--> train minibatch error =  0.14
-->  6 33250 chunk_16_50000.pkl
training @ iter =  56200 , cost =  0.0117116402835
training @ iter =  56300 , cost =  0.00804812647402
training @ iter =  56400 , cost =  0.00698601640761
training @ iter =  56500 , cost =  0.0194934532046
training @ iter =  56600 , cost =  0.0674550011754
training @ iter =  56700 , cost =  0.103892423213
training @ iter =  56800 , cost =  0.0145019181073
training @ iter =  56900 , cost =  0.0845092684031
training @ iter =  57000 , cost =  0.0323167331517
training @ iter =  57100 , cost =  0.0616956613958
--> train minibatch error =  0.2
-->  7 33350 chunk_17_50000.pkl
training @ iter =  57200 , cost =  0.00803146976978
training @ iter =  57300 , cost =  0.0441058427095
--> train minibatch error =  0.12
-->  7 47250 chunk_17_50000.pkl
training @ iter =  57400 , cost =  0.0402891598642
training @ iter =  57500 , cost =  0.008977945894
--> train minibatch error =  0.16
-->  8 4750 chunk_18_50000.pkl
training @ iter =  57600 , cost =  0.0980469807982
training @ iter =  57700 , cost =  0.0119076184928
training @ iter =  57800 , cost =  0.0102765485644
training @ iter =  57900 , cost =  0.0504029281437
iter  57999  validation
epoch 3, iter 58000, validation error 1.117000 %
epoch 3, iter 58000, train minibatch error 2.000000 %
epoch 3, iter 58000, train buffer error 0.800000 %
training @ iter =  58000 , cost =  0.0566984713078
--> train minibatch error =  0.12
-->  8 30300 chunk_18_50000.pkl
--> train minibatch error =  0.28
-->  8 30350 chunk_18_50000.pkl
training @ iter =  58100 , cost =  0.151147082448
--> train minibatch error =  0.2
-->  8 33600 chunk_18_50000.pkl
training @ iter =  58200 , cost =  0.0365102961659
training @ iter =  58300 , cost =  0.0119039071724
training @ iter =  58400 , cost =  0.00809403695166
training @ iter =  58500 , cost =  0.0539406761527
training @ iter =  58600 , cost =  0.0698737502098
training @ iter =  58700 , cost =  0.130716323853
training @ iter =  58800 , cost =  0.00700875883922
training @ iter =  58900 , cost =  0.150321483612
training @ iter =  59000 , cost =  0.159828543663
training @ iter =  59100 , cost =  0.0537184998393
--> train minibatch error =  0.12
-->  9 35350 chunk_19_50000.pkl
training @ iter =  59200 , cost =  0.147185906768
training @ iter =  59300 , cost =  0.0210420675576
training @ iter =  59400 , cost =  0.0820765197277
training @ iter =  59500 , cost =  0.0420434325933
training @ iter =  59600 , cost =  0.0240133907646
--> train minibatch error =  0.16
-->  10 9100 chunk_20_50000.pkl
--> train minibatch error =  0.12
-->  10 12600 chunk_20_50000.pkl
training @ iter =  59700 , cost =  0.0235429760069
--> train minibatch error =  0.12
-->  10 16700 chunk_20_50000.pkl
training @ iter =  59800 , cost =  0.00859413389117
training @ iter =  59900 , cost =  0.0237802695483
--> train minibatch error =  0.12
-->  10 25050 chunk_20_50000.pkl
iter  59999  validation
epoch 3, iter 60000, validation error 1.071000 %
epoch 3, iter 60000, train minibatch error 0.000000 %
epoch 3, iter 60000, train buffer error 0.900000 %
training @ iter =  60000 , cost =  0.0218908730894
--> train minibatch error =  0.12
-->  10 32450 chunk_20_50000.pkl
training @ iter =  60100 , cost =  0.00654227659106
training @ iter =  60200 , cost =  0.118430353701
training @ iter =  60300 , cost =  0.00970789510757
training @ iter =  60400 , cost =  0.0055963373743
training @ iter =  60500 , cost =  0.0152517426759
training @ iter =  60600 , cost =  0.0054789618589
training @ iter =  60700 , cost =  0.000991869485006
training @ iter =  60800 , cost =  0.0907168164849
training @ iter =  60900 , cost =  0.0161501504481
training @ iter =  61000 , cost =  0.00503146508709
--> train minibatch error =  0.12
-->  11 30150 chunk_21_50000.pkl
training @ iter =  61100 , cost =  0.0210703965276
training @ iter =  61200 , cost =  0.00310692191124
--> train minibatch error =  0.14
-->  11 41250 chunk_21_50000.pkl
--> train minibatch error =  0.16
-->  11 41300 chunk_21_50000.pkl
training @ iter =  61300 , cost =  0.0243421774358
training @ iter =  61400 , cost =  0.0389805175364
training @ iter =  61500 , cost =  0.183987021446
training @ iter =  61600 , cost =  0.0846501067281
training @ iter =  61700 , cost =  0.0929454043508
training @ iter =  61800 , cost =  0.0165573917329
training @ iter =  61900 , cost =  0.0125568518415
iter  61999  validation
epoch 3, iter 62000, validation error 1.052000 %
epoch 3, iter 62000, train minibatch error 0.000000 %
epoch 3, iter 62000, train buffer error 0.600000 %
patience =  123998 0.99 123998
FPR, FNR =  0.0134025764875 0.00762934006751
training @ iter =  62000 , cost =  0.0361799895763
training @ iter =  62100 , cost =  0.00331272417679
training @ iter =  62200 , cost =  0.00804454367608
training @ iter =  62300 , cost =  0.0205087400973
training @ iter =  62400 , cost =  0.0057040178217
training @ iter =  62500 , cost =  0.00845869258046
training @ iter =  62600 , cost =  0.00312151224352
--> train minibatch error =  0.12
-->  13 9800 chunk_23_50000.pkl
training @ iter =  62700 , cost =  0.00988035835326
training @ iter =  62800 , cost =  0.01099778153
training @ iter =  62900 , cost =  0.0278150271624
training @ iter =  63000 , cost =  0.0523110330105
training @ iter =  63100 , cost =  0.23636969924
training @ iter =  63200 , cost =  0.00314902001992
training @ iter =  63300 , cost =  0.0080395527184
training @ iter =  63400 , cost =  0.0283688213676
training @ iter =  63500 , cost =  0.00571866519749
training @ iter =  63600 , cost =  0.110580518842
training @ iter =  63700 , cost =  0.0156556051224
training @ iter =  63800 , cost =  0.00945483427495
training @ iter =  63900 , cost =  0.0820315480232
iter  63999  validation
epoch 3, iter 64000, validation error 1.402000 %
epoch 3, iter 64000, train minibatch error 2.000000 %
epoch 3, iter 64000, train buffer error 1.500000 %
training @ iter =  64000 , cost =  0.0141766807064
--> train minibatch error =  0.12
-->  14 28100 chunk_24_50000.pkl
training @ iter =  64100 , cost =  0.0245217420161
--> train minibatch error =  0.14
-->  14 36450 chunk_24_50000.pkl
training @ iter =  64200 , cost =  0.00384705443867
training @ iter =  64300 , cost =  0.00949724949896
training @ iter =  64400 , cost =  0.0498222857714
training @ iter =  64500 , cost =  0.0219327881932
training @ iter =  64600 , cost =  0.00219391891733
training @ iter =  64700 , cost =  0.159993678331
training @ iter =  64800 , cost =  0.0111348377541
training @ iter =  64900 , cost =  0.000948154425714
training @ iter =  65000 , cost =  0.00528199411929
training @ iter =  65100 , cost =  0.00197311793454
training @ iter =  65200 , cost =  0.0652472451329
training @ iter =  65300 , cost =  0.0231427140534
training @ iter =  65400 , cost =  0.0059910453856
training @ iter =  65500 , cost =  0.137398838997
training @ iter =  65600 , cost =  0.00346038606949
training @ iter =  65700 , cost =  0.00501081487164
training @ iter =  65800 , cost =  0.127165839076
training @ iter =  65900 , cost =  0.00333236693405
iter  65999  validation
epoch 3, iter 66000, validation error 1.098000 %
epoch 3, iter 66000, train minibatch error 0.000000 %
epoch 3, iter 66000, train buffer error 0.700000 %
training @ iter =  66000 , cost =  0.0713010057807
training @ iter =  66100 , cost =  0.00935989618301
training @ iter =  66200 , cost =  0.0198908429593
training @ iter =  66300 , cost =  0.199184566736
training @ iter =  66400 , cost =  0.00446877256036
--> train minibatch error =  0.18
-->  16 49400 chunk_26_50000.pkl
training @ iter =  66500 , cost =  0.132740169764
training @ iter =  66600 , cost =  0.00170253869146
training @ iter =  66700 , cost =  0.152648210526
training @ iter =  66800 , cost =  0.00907651428133
training @ iter =  66900 , cost =  0.00448019616306
training @ iter =  67000 , cost =  0.00221826182678
--> train minibatch error =  0.14
-->  17 32200 chunk_27_50000.pkl
training @ iter =  67100 , cost =  0.0446677431464
training @ iter =  67200 , cost =  0.00274130795151
--> train minibatch error =  0.12
-->  17 40700 chunk_27_50000.pkl
training @ iter =  67300 , cost =  0.044844198972
training @ iter =  67400 , cost =  0.00548929674551
training @ iter =  67500 , cost =  0.000992154586129
training @ iter =  67600 , cost =  0.0381544046104
training @ iter =  67700 , cost =  0.0225840695202
training @ iter =  67800 , cost =  0.0128410970792
training @ iter =  67900 , cost =  0.00297682918608
iter  67999  validation
epoch 3, iter 68000, validation error 1.083000 %
epoch 3, iter 68000, train minibatch error 2.000000 %
epoch 3, iter 68000, train buffer error 1.200000 %
training @ iter =  68000 , cost =  0.105889126658
training @ iter =  68100 , cost =  0.00564488908276
ERROR:  /home/ireyes/chunks_feat_50000/chunks_train/chunk_28_50000.pkl  has  4  candidates.
training @ iter =  68200 , cost =  0.0174344368279
training @ iter =  68300 , cost =  0.00586984679103
training @ iter =  68400 , cost =  0.0121361957863
--> train minibatch error =  0.14
-->  19 15550 chunk_4_50000.pkl
training @ iter =  68500 , cost =  0.0315469130874
training @ iter =  68600 , cost =  0.0617888644338
training @ iter =  68700 , cost =  0.0188115686178
--> train minibatch error =  0.12
-->  19 28650 chunk_4_50000.pkl
training @ iter =  68800 , cost =  0.076460339129
training @ iter =  68900 , cost =  0.0535845980048
training @ iter =  69000 , cost =  0.0420633330941
training @ iter =  69100 , cost =  0.0773417204618
training @ iter =  69200 , cost =  0.0837892219424
--> train minibatch error =  0.28
-->  20 5900 chunk_5_50000.pkl
--> train minibatch error =  0.16
-->  20 5950 chunk_5_50000.pkl
training @ iter =  69300 , cost =  0.0633954405785
training @ iter =  69400 , cost =  0.0155850006267
training @ iter =  69500 , cost =  0.00773521373048
training @ iter =  69600 , cost =  0.0108863534406
training @ iter =  69700 , cost =  0.076590269804
training @ iter =  69800 , cost =  0.0157121438533
training @ iter =  69900 , cost =  0.0137103442103
iter  69999  validation
epoch 3, iter 70000, validation error 1.111000 %
epoch 3, iter 70000, train minibatch error 0.000000 %
epoch 3, iter 70000, train buffer error 1.200000 %
training @ iter =  70000 , cost =  0.0426626056433
training @ iter =  70100 , cost =  0.00610748305917
training @ iter =  70200 , cost =  0.0859692394733
training @ iter =  70300 , cost =  0.0117662763223
training @ iter =  70400 , cost =  0.0419177152216
training @ iter =  70500 , cost =  0.0162985976785
training @ iter =  70600 , cost =  0.00586786586791
training @ iter =  70700 , cost =  0.0109408805147
training @ iter =  70800 , cost =  0.00205451226793
training @ iter =  70900 , cost =  0.0310174655169
training @ iter =  71000 , cost =  0.0129660163075
training @ iter =  71100 , cost =  0.0170702654868
training @ iter =  71200 , cost =  0.0160874463618
training @ iter =  71300 , cost =  0.0459064915776
--> train minibatch error =  0.2
-->  22 7650 chunk_7_50000.pkl
training @ iter =  71400 , cost =  0.0189380180091
training @ iter =  71500 , cost =  0.00272420584224
training @ iter =  71600 , cost =  0.00463848933578
training @ iter =  71700 , cost =  0.00324181909673
training @ iter =  71800 , cost =  0.0461689718068
training @ iter =  71900 , cost =  0.0403467714787
iter  71999  validation
epoch 3, iter 72000, validation error 1.037000 %
epoch 3, iter 72000, train minibatch error 0.000000 %
epoch 3, iter 72000, train buffer error 0.800000 %
patience =  143998 0.99 143998
FPR, FNR =  0.0119199252147 0.00872868629731
training @ iter =  72000 , cost =  0.113474845886
training @ iter =  72100 , cost =  0.0216286275536
training @ iter =  72200 , cost =  0.00478792283684
training @ iter =  72300 , cost =  0.000749775324948
training @ iter =  72400 , cost =  0.036832883954
training @ iter =  72500 , cost =  0.00300201657228
--> train minibatch error =  0.22
-->  23 21400 chunk_8_50000.pkl
training @ iter =  72600 , cost =  0.0938854143023
--> train minibatch error =  0.12
-->  23 25850 chunk_8_50000.pkl
training @ iter =  72700 , cost =  0.0413260683417
training @ iter =  72800 , cost =  0.00155956193339
--> train minibatch error =  0.14
-->  23 31850 chunk_8_50000.pkl
--> train minibatch error =  0.16
